Name_name,Name_url,Name_Price
"Apple MacBook Air M1, 8GB, 256GB macOS Big Sur (13.3 Inch, Space Grey, MGN63HN/A)","https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmec35accf62a2f?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=Apple+MacBook+Air+M1,+8GB,+256GB+macOS+Big+Sur+(13.3+Inch,+Space+Grey,+MGN63HN/A)&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=6bb31aec-f482-4fcd-b477-387eee438a92.COMFXEKMGNHZYFH9.SEARCH&ppt=hp&ppn=homepage&ssid=pzn5kax5xkphum0w1737195123722&qH=4bb3eb902249c3d9",₹ 69990.00
"Acer New ASPIRE 3 AMD 3020E 4GB RAM 1TB HDD Windows 11 (Black, P/N-NX.HVVSI.007)","https://www.flipkart.com/acer-aspire-3-amd-dual-core-3020e-4-gb-1-tb-hdd-windows-11-home-a314-22-thin-light-laptop/p/itme06b08a345418?pid=COMGBNUHYHT88ZYP&lid=LSTCOMGBNUHYHT88ZYPUH8R0P&marketplace=FLIPKART&q=Acer+New+ASPIRE+3+AMD+3020E+4GB+RAM+1TB+HDD+Windows+11+(Black,+P/N-NX.HVVSI.007)		&store=6bo/b5g&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=43444d6b-b71b-4479-bb5d-6e47d8258a70.COMGBNUHYHT88ZYP.SEARCH&ppt=sp&ppn=sp&ssid=2zun8nf121buom4g1737195398881&qH=98e90d03d2321f1a",₹ 18990.00
"Dell Inspiron AMD Ryzen 5 8GB, 512GB, Windows 11 Home(Platinum Silver, D560802WIN9S)","https://www.flipkart.com/dell-inspiron-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itm4dbe4592f6ca4?pid=COMGH8YQNBPF3WWP&lid=LSTCOMGH8YQNBPF3WWPYNK58Z&marketplace=FLIPKART&q=Dell+Inspiron+AMD+Ryzen+5+8GB,+512GB,+Windows+11+Home(Platinum+Silver,+D560802WIN9S)&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8823fb04-8bfc-4897-94b0-18f9abef3259.COMGH8YQNBPF3WWP.SEARCH&ppt=pp&ppn=pp&ssid=7sqkeykhk7di1a801737195518540&qH=c4f9df4fb900b203",₹ 42990.00
"Dell Inspiron 5410 Intel i3 8GB, 512GB SSD Windows 11 (Platinum Silver, D560625WIN9S)","https://www.flipkart.com/dell-inspiron-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9QVUPFGPZGZ9&lid=LSTCOMG9QVUPFGPZGZ97GFSXO&marketplace=FLIPKART&q=Dell+Inspiron+5410+Intel+i3+8GB,+512GB+SSD+Windows+11+(Platinum+Silver,+D560625WIN9S)		&store=6bo/b5g&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=9d0c5be0-b250-49a2-88c7-6f7fe81cc8a2.COMG9QVUPFGPZGZ9.SEARCH&ppt=pp&ppn=pp&ssid=tnd13ea1kcqqv8qo1737196168595&qH=6aa48dd0612f64a2",₹ 36940.00
"Dell Inspiron 7415 Ryzen 5 8 GB, 512GB SSD Windows 11 Home (Pebble Green, D560624WIN9P)","https://www.flipkart.com/dell-inspiron-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm03c6be5387f1b?pid=COMGMEQJGFKDMS9E&lid=LSTCOMGMEQJGFKDMS9EMKCCLH&marketplace=FLIPKART&q=Dell+Inspiron+7415+Ryzen+5+8+GB,+512GB+SSD+Windows+11+Home+(Pebble+Green,+D560624WIN9P)		&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=b7d7d0b4-0796-4217-9686-1a432119e525.COMGMEQJGFKDMS9E.SEARCH&ppt=pp&ppn=pp&ssid=cam6sykji9rftse81737196299472&qH=73e14fe57dc8d5d1",₹ 49899.00
"Dell Inspiron 3511 Intel Core i3 11th Gen 8GB, 1TB HDD Windows 11 Home (Platinum Sliver, D560651WIN9S)","https://www.flipkart.com/dell-inspiron-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9NYDZ8ZY35CK&lid=LSTCOMG9NYDZ8ZY35CKIYJXAM&marketplace=FLIPKART&q=Dell+Inspiron+3511+Intel+Core+i3+11th+Gen+8GB,+1TB+HDD+Windows+11+Home+(Platinum+Sliver,+D560651WIN9S)&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=f5494af7-fa2d-4b47-a31c-bde9cbefdce2.COMG9NYDZ8ZY35CK.SEARCH&ppt=pp&ppn=pp&ssid=6viyfu4jnse6njeo1737196336118&qH=91943e2ed94d80ed",₹ 40810.00
"Dell Vostro 3400 Intel Core i3 11th Gen 4GB, 1TB 256 SSD, Windows 10 (Dune Color, D552176WIN9D)","https://www.flipkart.com/dell-vostro-intel-core-i3-11th-gen-1115g4-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itm23f2fc608a282?pid=COMGYCG8YVCZHJCR&lid=LSTCOMGYCG8YVCZHJCRYX3H0Z&marketplace=FLIPKART&q=Dell+Vostro+3400+Intel+Core+i3+11th+Gen+4GB,+1TB+256+SSD,+Windows+10+(Dune+Color,+D552176WIN9D)&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=71b91a29-33ca-4244-8a07-612ff0d5d0ff.COMGYCG8YVCZHJCR.SEARCH&ppt=pp&ppn=pp&ssid=8qhpdgvgekg5tam81737196403781&qH=5c1ae5965def87c8",₹ 45810.00
Dell Inspiron 3511 Intel Core i3 11th Gen 8GB 512SSD Windows 11 (Silver),https://www.flipkart.com/dell-inspiron-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9QVUPFGPZGZ9&lid=LSTCOMG9QVUPFGPZGZ97GFSXO&marketplace=FLIPKART&q=Dell+Inspiron+3511+Intel+Core+i3+11th+Gen+8GB+512SSD+Windows+11+(Silver)		&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=00b42261-1054-4bb8-8b63-729a3bcc7b6d.COMG9QVUPFGPZGZ9.SEARCH&ppt=pp&ppn=pp&ssid=7e680s920tvv162o1737196691213&qH=fc7b3dd13190bb0b,₹ 36940.00
"Dell Inspiron 3501 Core i3 11th Gen 4 GB 1 TB HDD 256 GB SSD Windows 10 (Soft Mint, D560442WIN9S)","https://www.flipkart.com/dell-inspiron-intel-core-i3-10th-gen-1005g1-4-gb-1-tb-hdd-windows-10-home-3501-laptop/p/itmd8335ff2cde08?pid=COMFWKZW9HTHYHAY&lid=LSTCOMFWKZW9HTHYHAYYFOBDB&marketplace=FLIPKART&q=Dell+Inspiron+3501+Core+i3+11th+Gen+4+GB+1+TB+HDD+256+GB+SSD+Windows+10+(Soft+Mint,+D560442WIN9S)		&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8bb5efe2-e040-45d4-b2c9-98aa30068f9d.COMFWKZW9HTHYHAY.SEARCH&ppt=sp&ppn=sp&ssid=d0jmsmupaxowgrnk1737197106033&qH=91318630600a45f8",₹ 42881.00
"Dell Inspiron 3501 intel core i5 8GB 1TB HDD 256GB SSD (Soft Mint, D560412WIN9S)","https://www.flipkart.com/dell-inspiron-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-2-graphics-3501-thin-light-laptop/p/itm14eacf0d38abe?pid=COMG24PGYK5YZEGG&lid=LSTCOMG24PGYK5YZEGGEVH5BY&marketplace=FLIPKART&q=Dell+Inspiron+3501+intel+core+i5+8GB+1TB+HDD+256GB+SSD+(Soft+Mint,+D560412WIN9S)&store=6bo/b5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=71461b46-72b0-4185-bd58-2a02f5134cb4.COMG24PGYK5YZEGG.SEARCH&ppt=pp&ppn=pp&ssid=s2tal3q6n45y1zi81737197135988&qH=eaf9b002a22a2723",₹ 84476.00
